group_key,Артикул,Тип,Назва_пристрою,Файл_картинки,URL_картинки
hd27238|30мл|65мг,char-lux-30-14-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-13-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-11-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-16-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-8-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,hd26821,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-15-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-18-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-19-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-3-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-6-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
hd27238|30мл|65мг,char-lux-30-7-2,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Lux,ridyny_samozamis/hd27238_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/hd27238_30мл_65мг.jpg
char-30-50-1|30мл|50мг,hd27748,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd27749,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd27750,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-38,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd26822,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-1,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-27,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|None,hd27153,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_None.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_None.jpg
char-30-50-1|30мл|50мг,char-30-50-4,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22579,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-9,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-7,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-21,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-16,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd26934,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-35,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22578,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22570,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22572,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22573,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-24,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd22575,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-33,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd24805,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-30,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-31,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,char-30-50-32,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|50мг,hd27152,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_50мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_50мг.jpg
char-30-50-1|30мл|65мг,hd27958,Багаторазові пристрої/Рідини/Набір для самозамісу,Набір для самозамісу Chaser Mix,ridyny_samozamis/char-30-50-1_30мл_65мг.jpg,https://raw.githubusercontent.com/<REPO>/main/card_images/ridyny_samozamis/char-30-50-1_30мл_65мг.jpg
